CNPJ	DATA_REF	CS_ALVO
12471672000164	2017-02	0
61411617000194	2017-01	1
78780236000185	2017-03	0
13728389000138	2017-03	0
11129972000105	2017-03	0
18458084000177	2016-09	0
26453178000181	2016-10	0
2300699000130	2017-06	0
9570944000179	2017-01	0
1344149000150	2016-08	0
2598625000122	2017-02	0
26467227000135	2017-04	1
21113665000181	2016-12	0
8143395000193	2017-05	0
44157774000104	2016-12	0
24352150000122	2017-03	0
24532190000156	2016-12	0
7238498000174	2016-08	0
21912586000130	2016-12	0
7576964000121	2016-07	0
15724874000169	2017-02	0
13030787000186	2017-02	0
18858412000122	2017-01	0
25000340000143	2017-04	0
20377441000114	2016-07	0
19498754000141	2017-06	1
24127556000101	2017-03	0
19528668000134	2017-04	0
25165122000169	2016-08	0
24858980000126	2017-02	0
8072206000139	2017-06	0
26263477000153	2016-10	0
621423000129	2017-05	0
10732737000152	2016-09	0
4869519000161	2017-05	0
22567219000100	2017-01	0
893136000178	2017-05	0
14214528000178	2017-06	0
25992516000190	2016-12	1
21356908000102	2016-12	0
15369999000118	2017-05	0
24931309000163	2017-04	1
4340225000148	2017-06	0
87989331000184	2016-09	0
25337900000150	2016-07	0
5147168000148	2017-03	0
22675071000127	2017-02	0
61207577000163	2016-11	0
12660723000104	2016-12	1
7163572000130	2016-09	0
27869817000157	2017-05	0
11886898000163	2017-04	0
76864677000130	2016-10	0
4398283000122	2016-11	0
11031767000102	2016-10	0
27438611000172	2016-11	0
24789113000186	2016-10	1
2616556000132	2016-11	0
62549811000101	2016-12	1
2300125000162	2016-10	0
18038659000100	2017-04	0
19978102000104	2016-10	0
55731558000139	2016-11	0
11242687000198	2017-06	0
25102466000129	2017-05	0
9065552000152	2016-12	1
20137922000152	2016-08	0
595462000107	2017-05	0
22224048000116	2017-03	1
9238322000148	2016-09	0
19170920000186	2017-04	0
93367373000186	2016-12	0
26936362000182	2016-09	0
27089152000169	2017-01	1
3512695000189	2016-11	0
8294281000144	2016-12	1
3243271000166	2016-07	0
11132474000456	2017-04	1
5266027000144	2016-10	0
672137000192	2016-08	0
10457499000114	2017-04	0
22243394000141	2017-05	0
25052676000150	2017-04	0
11934382000147	2017-05	0
249648000104	2017-04	0
2853060000182	2017-03	0
22818301000160	2017-04	0
26149028000189	2017-02	1
2815876000111	2017-05	0
1398911000181	2016-11	0
12819024000156	2016-12	0
7267467000141	2016-10	1
11439478000139	2016-09	0
5650926000146	2017-03	0
21551508000158	2017-05	0
3292370000138	2017-04	0
10229178000162	2016-10	0
95098893000166	2017-01	0
8833214000150	2017-03	0
979156000166	2017-06	0
17619387000161	2017-03	0
7733476000180	2016-12	0
17402139000164	2017-02	0
7199960000171	2017-06	0
13924794000121	2017-06	0
20854843000162	2017-02	0
79187753000108	2016-10	0
20307743000116	2017-05	0
25987138000157	2016-08	0
591441000105	2016-12	0
5059056000135	2016-09	1
74565029000157	2017-04	0
96611637000193	2016-10	0
24631132000180	2017-04	0
3109271000178	2017-03	0
25045834000144	2016-12	0
4292243000100	2017-05	0
21897713000170	2017-04	0
5374561000174	2017-02	0
22700441000139	2017-03	0
7428005000169	2017-05	0
7049706000197	2016-10	1
19175259000100	2017-02	0
14456585000163	2016-12	0
32514234000143	2016-10	0
16804982000104	2017-02	0
2651158000157	2016-10	0
23921747000188	2016-10	0
19807965000119	2016-11	0
16623262000142	2016-12	0
5836825000164	2016-09	0
19886459000162	2017-01	1
25286395000161	2017-04	0
21537954000108	2016-08	0
5354305000115	2016-10	0
5825465000103	2016-09	0
11230640000104	2017-06	0
4825794000183	2016-08	0
251563000152	2017-03	0
5890518000161	2016-09	0
4528594000169	2017-03	0
14374405000102	2017-05	0
22485406000144	2017-05	0
22861782000196	2016-08	0
15135203000162	2016-10	0
14472089000101	2017-03	0
10578891000111	2017-05	0
21602499000187	2016-07	0
24587096000102	2017-02	0
13534258000110	2016-11	0
10973623000102	2017-04	0
15650444000140	2016-10	0
5436946000119	2017-01	0
4662641000162	2016-12	0
13028930000103	2016-11	1
12346601000130	2017-04	0
10364999000101	2017-06	0
26717771000198	2017-03	0
24381989000199	2016-12	1
25195697000124	2016-08	0
15573255000110	2016-11	0
13472995000135	2017-03	0
9383851000135	2017-05	0
12213130000191	2016-11	0
9423594000118	2016-07	0
4233199000159	2016-10	0
9077729000130	2016-08	0
27240627000176	2017-02	0
24384504000110	2017-05	0
26963399000108	2016-08	0
21614845000147	2016-11	1
5200623000202	2016-12	0
14468349000167	2016-10	0
3527091000106	2017-03	1
16603825000130	2017-01	0
2291718000100	2016-11	0
2983190000130	2016-09	0
23967438000149	2016-08	0
17276654000145	2017-03	0
8488357000172	2016-09	0
26608830000190	2016-08	1
11963960000173	2017-02	0
19298265000146	2017-01	0
3433848000100	2016-10	0
13096252000108	2017-04	0
18476039000145	2017-05	0
3728556000197	2016-07	0
2995750000176	2017-06	1
16606415000143	2017-02	0
11468924000133	2017-03	0
12209886000167	2016-10	0
4226046000184	2016-12	0
7331041000100	2017-04	0
8212014000180	2016-12	0
2546359000194	2016-12	0
3994680000102	2016-08	0
5503220000151	2016-08	0
14007373000107	2017-03	0
19737362000198	2017-06	0
36569093000117	2016-08	0
22368381000107	2017-05	0
33126566000113	2016-08	0
7265684000100	2017-03	1
24680553000109	2017-04	0
73043119000115	2017-01	0
20583215000190	2016-08	0
73016891000148	2017-03	0
4981373000141	2017-06	0
18960332000183	2016-10	0
12066482000161	2016-12	0
9290721000158	2017-04	0
8981616000100	2016-12	0
24835072000117	2017-05	0
5202675000137	2016-08	0
13720781000130	2016-12	0
75084749000163	2016-09	0
73865735000151	2016-12	0
503373000185	2017-02	0
15372242000183	2017-03	0
47406160000107	2016-12	0
32226649000111	2016-08	0
24701578000133	2017-01	0
3255914000191	2017-03	1
19849412000129	2017-02	0
10217085000118	2017-03	0
37999141000170	2017-04	0
12071222000184	2017-04	0
5448997000160	2016-11	0
96249982000129	2017-02	1
12372489000101	2016-09	0
2556724000141	2017-03	0
7490670000182	2017-01	0
45790227000116	2017-03	0
6980449000140	2016-09	0
7399394000141	2016-10	0
1621081000100	2016-10	0
10753088000176	2017-06	0
10246562000254	2016-12	0
27571073000190	2017-01	0
13729478000107	2017-06	0
1586901000170	2017-03	0
14822603000183	2016-09	1
690925000101	2017-01	0
5609983000181	2017-05	0
21464186000100	2017-06	0
7953505000110	2016-09	0
25180320000100	2016-12	0
80818453000169	2017-04	0
6342727000133	2016-10	1
8300672000124	2017-02	0
19978950000113	2017-03	0
22360964000183	2017-04	0
22497562000125	2016-11	0
19599816000101	2017-04	0
23907230000134	2016-12	1
26639152000122	2016-08	0
16732396000100	2016-10	0
8789567000109	2016-09	0
3803028000155	2017-04	0
26174290000183	2017-01	0
43927599000116	2016-09	0
21828474000104	2016-11	0
24521449000163	2017-06	0
1550650000173	2016-10	0
24415207000195	2017-03	0
10996942000125	2016-07	0
28342269000175	2016-09	0
10452467000126	2016-12	0
18940382000107	2017-05	1
10524230000103	2016-09	0
17395943000163	2016-08	0
5995496000102	2016-09	1
55873269000174	2017-02	0
13110803000140	2017-02	0
22603721000129	2017-02	0
10511417000172	2017-05	0
500468000145	2017-03	0
25186993000169	2017-01	0
23538721000155	2016-08	0
20442449000117	2017-03	0
5308039000275	2017-02	0
26647977000199	2016-07	0
45815248000149	2017-03	0
10375898000136	2017-01	0
25265605000135	2017-04	0
16347981000188	2016-11	0
20507425000107	2017-02	0
11111546000136	2017-02	0
12292537000151	2017-03	0
10738481000190	2016-08	0
10977057000107	2017-03	0
14030179000134	2017-03	0
6300931000191	2016-10	0
18182357000101	2017-04	0
5345852000134	2016-11	0
19598989000105	2016-11	0
51334811000160	2017-04	0
15437687000102	2016-11	0
20553705000143	2016-11	0
66315094000104	2017-04	0
8929015000140	2017-05	1
17223886000216	2016-09	1
6322357000172	2016-08	0
11206876000105	2017-05	0
17094000101	2016-07	0
19623745000135	2017-02	1
5068828000103	2016-11	0
19100808000179	2017-06	1
18245005000140	2017-03	0
24143653000198	2017-01	0
11081725000178	2017-06	0
7674888000197	2017-04	1
12977905000103	2017-01	0
12838253000118	2016-10	0
20884411000102	2017-06	0
16700970000130	2017-01	0
7651555000142	2017-03	0
10582010000136	2016-12	0
52827979000170	2016-10	0
7047404000180	2017-01	0
12245126000105	2016-12	0
21125881000147	2017-02	0
21928697000135	2016-11	0
1509388000113	2017-03	0
23241791000147	2016-11	0
10516542000175	2017-05	0
11055268000147	2016-10	0
2756116000180	2016-08	0
20485671000105	2017-02	0
8289914000126	2016-08	0
7146642000142	2016-07	0
23878146000130	2017-01	0
15360064000170	2017-03	0
4783309000156	2016-09	0
17088351000107	2017-03	0
9225222000187	2016-08	0
8019815000124	2017-05	0
78150877000156	2017-03	0
13419122000169	2017-04	0
10548307000266	2016-12	0
23964652000141	2017-02	1
2588652000114	2017-02	0
4042317000141	2016-11	0
73238008000164	2017-02	0
20830769000144	2017-01	0
18960389000182	2017-05	0
753229000105	2016-11	1
3776652000100	2016-10	0
23634673000107	2017-02	0
2452409000174	2016-08	1
5556736000164	2017-01	0
15768232000161	2016-08	0
3233926000115	2016-08	0
24952322000107	2017-05	0
6091897000192	2017-04	0
5264729000199	2016-10	0
23762484000101	2017-02	0
26619685000142	2017-02	1
82675638000197	2016-10	0
14459999000146	2017-06	0
11768295000167	2016-09	0
67609701000101	2016-11	0
9457718000186	2017-03	0
4378053000100	2017-06	0
78135373000167	2017-02	0
17331494000190	2017-06	1
8836031000199	2017-06	1
4758257000168	2016-11	0
24038408000110	2016-11	0
5952249000110	2016-11	0
11189392000103	2016-09	0
5006163000103	2017-06	0
67515643000149	2017-04	0
4123548000180	2016-09	0
43940238000100	2016-11	0
4441306000134	2016-11	0
82116989000168	2017-01	0
32827495000113	2016-11	0
10302399000119	2017-05	0
25196519000118	2016-11	0
9534786000100	2017-03	0
5509264000199	2016-07	0
6267937000104	2016-08	1
33014846000130	2016-12	0
3307903000108	2016-12	0
5078900000175	2016-12	0
22815003000116	2017-01	0
24138365000145	2017-04	0
8188719000100	2016-10	0
19824592000194	2017-04	0
11862831000199	2016-12	0
4431461000170	2017-01	0
21968843000156	2016-09	0
9616243000123	2017-05	0
19179564000161	2016-09	0
16810357000175	2017-01	0
15456997000166	2017-04	0
5970360000130	2016-10	0
14569191000111	2017-03	0
27360725000147	2017-05	0
18758868000110	2017-03	0
33256462000123	2017-03	0
36360550000169	2016-09	0
28586022000102	2017-02	0
11908891000103	2017-02	0
10216933000174	2017-03	0
6328776000111	2016-11	0
16809464000183	2016-10	0
10464665000100	2017-02	0
6346147000114	2017-06	1
17488622000103	2016-11	0
12415026000180	2017-01	1
26354163000166	2016-12	1
22318824000147	2017-01	1
9171747000187	2017-01	0
18529072000196	2016-09	0
1512757000127	2016-08	0
12746339000110	2016-12	0
4175961000198	2017-02	0
1393205000147	2017-06	0
21887324000163	2017-02	0
16805977000116	2017-05	0
8529868000195	2016-09	0
7805998000140	2017-02	0
50274505000112	2016-08	0
1223584000127	2016-09	1
6338211000115	2016-10	0
3533067000180	2017-04	0
10664907000109	2017-01	0
7342344000128	2017-01	0
58191222000119	2017-02	0
97881098000175	2017-04	0
13516680000142	2016-09	0
4229834000124	2017-05	0
7297016000157	2016-10	0
8304423000107	2016-11	0
25242524000110	2016-11	0
63460372000110	2016-11	0
15601278000191	2016-12	0
4673889000129	2016-08	0
27506765000154	2017-01	0
5675452000197	2016-08	0
11267502000108	2016-10	1
48203343000180	2017-04	0
16778267000144	2016-10	0
8784132000163	2016-07	0
76652254000156	2017-02	1
19839820000108	2017-04	0
14163546000178	2017-02	0
6245751000154	2017-01	0
11224334000165	2016-09	0
8401231000119	2017-04	0
9568344000176	2016-07	0
5834350000258	2017-01	1
24496274000181	2016-12	1
23189006000154	2017-04	0
23983004000132	2016-09	0
24040879000163	2016-11	0
26584768000143	2016-10	0
11389286000165	2016-09	0
6283322000171	2017-02	0
13384035000113	2016-10	0
589946000135	2017-04	0
4427053000144	2016-08	1
12609414000100	2017-01	1
21415363000168	2016-12	0
11081281000170	2017-01	0
6368290000107	2016-08	0
58851734000164	2017-04	0
21337797000197	2016-08	0
8688325000110	2016-12	0
105484000133	2016-09	0
20716431000166	2016-11	0
1047609000189	2016-08	0
12961126000101	2016-09	0
16899091000189	2016-11	0
12508808000163	2016-11	0
19509547000145	2017-05	0
8999181000113	2017-02	0
22425413000150	2016-12	0
7294342000100	2017-03	0
90005042000108	2016-10	0
21995719000180	2016-08	0
20968824000167	2017-04	0
21611935000184	2017-04	0
5288665000166	2017-01	0
10248431000125	2017-02	0
1312996000133	2016-08	0
15988759000100	2017-03	0
520094000120	2016-08	0
13552392000143	2017-05	0
14153535000107	2016-12	0
2700766000104	2016-08	0
8848877000149	2017-03	0
22758799000112	2016-10	1
4069069000122	2016-08	0
33212333000133	2017-04	1
16628564000103	2017-05	0
74557638000164	2016-09	0
4338003000190	2016-09	0
26819624000129	2017-01	0
11170190000101	2017-03	0
27020000156	2017-02	0
27380912000192	2017-01	0
26247632000148	2017-03	1
27012241000107	2017-06	0
14335626000163	2017-03	0
12417832000197	2017-01	0
7544129000100	2017-03	0
71002653000158	2016-07	0
10801549000139	2017-06	0
22549142000145	2017-01	0
13289167000166	2016-07	0
27589920000143	2017-04	0
10826377000158	2016-10	0
6236584000185	2016-11	0
16958046000158	2017-04	0
8864458000109	2016-11	0
19752115000160	2017-05	0
21872907000110	2016-10	0
5215583000191	2016-12	0
18958788000109	2016-10	0
24788704000139	2017-03	0
26485888000193	2017-05	1
7701181000122	2016-12	0
18469905000170	2017-02	0
13708609000161	2017-01	1
21035792000100	2017-02	0
11633150000159	2017-05	0
22234261000109	2016-08	0
8346408000121	2017-01	0
19845936000141	2017-01	0
19078772000174	2017-02	0
22905853000105	2016-09	1
22938659000126	2017-06	0
68148675000116	2017-04	0
22342849000186	2017-03	0
39332028000161	2016-09	0
11803341000111	2017-04	0
4429951000131	2016-10	0
15449074000187	2017-02	0
23858967000104	2016-11	0
73672743000181	2017-03	0
11342867000141	2017-05	0
57439903000190	2016-09	0
8920856000197	2016-09	0
48900781000105	2017-05	0
5599502000102	2016-08	0
20718334000102	2017-01	0
13750992000116	2016-09	0
3629868000143	2017-06	0
1445680000110	2017-04	0
71796502000119	2017-03	0
10966478000124	2016-11	1
31020621000160	2016-09	0
6162476000105	2016-12	0
23542651000109	2017-05	0
23324937000118	2017-01	0
2227712000173	2017-04	0
24723328000102	2017-02	0
20040336000195	2016-11	0
2165703000103	2017-01	0
19633881000106	2017-06	0
2637936000153	2017-03	0
20243280000176	2016-09	0
33777558000137	2016-11	0
42846501000133	2016-12	0
2169363000180	2017-06	0
86109170000124	2016-09	1
12351289000172	2016-09	1
9182373000103	2017-06	0
51277143000186	2016-11	0
2862599000106	2016-08	0
1199499000170	2016-07	0
84557693000108	2017-02	0
8402421000150	2016-10	1
25200977000183	2017-05	1
16669945000130	2016-11	0
15268144000109	2017-01	0
3957687000146	2017-03	0
40777062000129	2016-12	0
10975155000105	2017-06	0
7707107000113	2016-10	0
10212316000109	2016-09	0
54781000000103	2017-04	0
19590857000137	2016-12	0
94083847000120	2016-11	0
12526735000132	2016-11	0
2652085000118	2017-01	0
10242868000151	2017-01	0
6135646000162	2016-07	0
20897802000153	2016-08	0
26430832000131	2017-02	0
15386076000174	2016-07	1
1679142000190	2016-08	0
351449000102	2016-11	0
60619921000169	2017-01	0
26714070000103	2016-07	0
2952694000192	2016-12	0
4831064000195	2017-05	0
4689119000174	2017-06	0
13775667000108	2017-06	0
10853938000108	2017-04	0
4603672000142	2016-08	0
10171566000130	2016-11	1
90606567000107	2017-03	0
24504759000170	2016-07	0
14094851000155	2016-08	0
18959249000194	2016-09	0
9284479000100	2017-05	0
15807858000130	2016-12	0
23045801000179	2017-05	0
9208028000193	2016-09	0
2936107000171	2016-12	0
42990960000196	2016-10	0
7777330000137	2017-06	0
10288887000119	2016-07	0
10299563000186	2017-01	0
13431668000135	2016-11	1
19180148000183	2016-07	0
3111258000153	2016-08	0
10988143000107	2016-12	0
3479034000107	2017-03	0
13323679000100	2016-11	0
26183618000128	2016-10	0
8143515000152	2016-08	0
67886648000188	2016-11	0
11490718000120	2017-02	0
17197184000124	2016-09	0
52510294000103	2017-02	0
2483107000163	2017-05	0
12481437000173	2017-04	0
15175860000133	2017-01	0
13647401000180	2017-01	0
18227127000103	2017-01	0
11339932000180	2017-02	1
17375246000140	2017-02	0
52326634000132	2016-09	0
39896196000180	2017-04	0
58177379000190	2016-11	0
6289757000123	2016-11	0
22985989000172	2017-05	0
4908365000170	2017-03	0
20033624000112	2017-01	0
20110726000194	2017-02	0
17829171000120	2017-04	0
12056155000129	2017-02	0
2149349000115	2016-07	1
6171080000124	2016-12	0
10972705000124	2016-10	0
7724831000155	2016-08	0
52645710000172	2016-10	0
9620706000120	2017-04	0
33073263000180	2016-09	1
2859077000147	2016-11	0
24721389000122	2016-07	0
10502419000103	2016-11	0
7601823000111	2016-10	0
1225467000100	2016-10	0
14796572000133	2017-02	0
4330434000100	2016-12	0
19331974000186	2017-02	0
20482889000106	2017-05	0
15346615000141	2016-09	0
2160860000118	2017-02	0
9286828000122	2016-11	1
20635114000115	2017-02	0
91035725000170	2017-05	0
17087246000145	2017-05	0
8059240000173	2017-02	0
20454509000111	2016-11	0
8720361000114	2017-01	0
20019639000126	2017-04	1
1916087000104	2017-04	0
22429588000136	2016-11	0
3604529000102	2017-01	0
22940137000169	2016-12	1
1511078000133	2017-02	0
5792416000103	2017-02	0
10694620000121	2016-08	0
1768089000101	2017-03	0
4677271000137	2017-02	0
561163000143	2016-09	1
11421190000137	2017-05	0
10450538000151	2017-04	0
5622689000100	2016-07	1
26412528000161	2016-11	0
5410933000170	2017-05	0
10221743000145	2017-04	0
8738830000122	2016-08	0
23684164000180	2016-09	0
18950028000155	2017-03	0
1699813000184	2017-02	0
212028000192	2017-01	0
26758450000131	2017-06	1
17785897000109	2017-06	0
36108652000191	2017-01	0
11783318000102	2016-08	0
3552752000153	2016-11	0
5238593000142	2016-10	1
71628457000193	2016-12	0
2337761000169	2017-05	0
10694459000196	2016-09	0
24092707000133	2017-01	0
7710789000113	2017-02	0
20812180000113	2016-10	0
27457492000103	2016-07	0
16980085000151	2017-04	1
5550424000143	2016-09	0
4048454000193	2017-02	0
21372857000102	2017-01	0
45022845000116	2017-05	0
7928751000111	2017-04	0
9652379000199	2017-01	0
25337540000196	2016-08	0
66650813000135	2017-01	0
11322447000101	2017-04	0
18065700000120	2017-02	0
17764024000110	2017-01	0
16874047000114	2017-05	0
5071843000100	2016-08	0
14677774000166	2017-03	0
47110713000171	2016-10	0
18607522000111	2016-09	0
12032578000109	2016-11	0
18080330000108	2016-08	0
9110544000180	2016-10	0
4773208000102	2016-09	1
26517799000181	2017-01	0
5392430000110	2017-04	0
23640919000145	2016-07	0
26668873000160	2017-03	0
9151629000107	2017-03	0
78553385000101	2016-11	0
18164724000136	2016-12	0
12135942000166	2016-11	0
17833001000110	2017-05	0
2100921000151	2016-12	0
26015097000108	2017-04	0
2223670000100	2017-01	0
7018350000124	2017-01	0
18454572000106	2016-08	0
2494734000108	2016-07	0
34401000000115	2017-05	0
5275997000106	2017-05	0
22039332000112	2016-08	0
14785188000135	2017-01	0
1427349000177	2017-03	0
21018712000108	2016-11	1
94177136000115	2017-04	0
21345717000145	2017-02	0
390825000160	2016-12	0
18687449000135	2017-05	0
2326229000146	2017-01	0
15035378000106	2016-10	0
41306499000147	2017-01	0
4966290000183	2017-02	0
8608380000153	2016-10	0
42030007000104	2017-03	0
22417078000149	2016-09	0
21947131000150	2016-08	0
19744700000119	2016-10	0
4452791000141	2016-12	0
1764092000149	2017-04	0
13672899000130	2017-02	0
21975937000152	2017-01	0
10630089000123	2016-09	0
3022508000189	2017-03	0
78544152000142	2017-03	0
4675183000104	2017-01	0
10749650000198	2016-10	0
24088913000170	2016-12	0
2182516000120	2016-10	0
3310725000174	2017-04	0
42167965000113	2016-12	0
10141453000191	2017-02	0
20450922000108	2016-12	0
15440032000185	2016-08	0
8102749000151	2017-02	0
13532473000181	2017-02	1
24464993000110	2017-01	0
24818745000120	2017-02	1
22806409000132	2017-03	0
17146086000168	2017-05	0
4908804000144	2017-03	0
4866512000196	2016-11	0
346508000146	2016-09	0
1805764000117	2016-08	0
20221039000146	2017-03	0
18464064000109	2017-03	0
25080833000130	2017-05	0
13616812000108	2016-10	0
12228119000103	2016-11	0
7303137000164	2017-02	0
7085528000150	2016-07	0
27375196000155	2016-10	0
20657438000154	2017-03	0
13457342000187	2017-04	0
7862898000156	2016-10	0
2282421000188	2016-10	0
21376764000156	2017-01	1
16974509000175	2017-03	0
17618342000172	2016-11	0
20414469000184	2016-07	1
1855335000154	2016-08	0
26808954000119	2017-01	0
6211071000110	2017-03	0
13234642000105	2017-01	0
2572594000130	2017-03	0
14553538000138	2017-05	0
17363794000150	2017-03	0
7136175000170	2016-08	1
10784079000142	2017-06	0
24415274000100	2016-11	1
3889996000126	2016-08	0
10515406000160	2017-03	0
84998137000177	2016-09	0
11286387000100	2017-04	0
7150630000191	2017-04	0
12290966000190	2017-05	0
23478457000101	2017-06	0
22199240000108	2017-06	0
70972161000122	2016-09	0
318365000169	2017-03	0
7090234000116	2017-03	0
71409049000140	2016-09	0
6939931000136	2016-07	0
5656330000153	2016-09	0
11942763000178	2017-01	0
3516683000122	2017-05	0
15328843000199	2017-02	0
7232771000153	2016-12	0
5865927000108	2017-05	0
17983805000103	2017-02	0
5815343000128	2016-12	0
26037260000125	2016-07	0
20081735000102	2017-04	1
7446344000178	2017-03	0
26575273000158	2017-02	0
14159658000155	2017-02	0
9373907000170	2016-09	0
11985003000148	2017-01	0
2067472000197	2016-12	1
22629235000180	2016-08	0
2983173000100	2016-08	0
72906969000137	2016-09	0
7674694000191	2016-11	0
4046479000158	2017-04	0
22551346000110	2016-08	0
7215978000110	2016-08	0
13115399000106	2017-02	0
12516608000152	2017-05	0
29889000130	2017-01	0
13316725000216	2017-03	0
22823259000175	2017-06	0
1546047000118	2016-11	0
34276196000163	2017-04	1
13161726000158	2017-03	0
11113348000101	2016-09	0
14608174000146	2017-03	0
18563097000106	2016-09	0
9674258000148	2016-12	0
17143580000179	2016-07	0
14330240000169	2017-03	0
13871840000171	2016-12	1
90324930000193	2016-09	0
20446391000180	2016-12	0
1150828000199	2017-02	0
5355477000103	2017-01	0
23456998000139	2017-02	0
17311063000161	2016-12	0
15113193000164	2017-04	0
23013386000171	2016-12	0
17530887000122	2016-12	1
9519475000163	2016-09	0
134645000117	2016-11	1
24753496000132	2016-09	1
16401069000167	2017-02	0
64840119000155	2017-02	0
10566100000133	2016-11	1
1713345000155	2016-07	0
2338783000143	2016-12	0
20871985000138	2017-02	1
6159713000189	2016-08	0
1501194000171	2016-08	0
22578233000109	2016-09	0
11192715000100	2017-01	0
19021160000145	2017-01	0
7663468000105	2016-09	0
31091267000165	2016-08	0
83791343000149	2017-01	0
33435736000141	2016-09	0
61550893000133	2017-02	0
26328286000122	2017-01	0
20495056000171	2017-05	0
19314891000189	2016-08	1
2529966000146	2016-09	0
33288960000158	2017-04	0
21263425000163	2017-03	0
12693919000197	2017-01	0
10669660000113	2016-10	0
24139724000189	2016-12	0
15000921000121	2016-08	1
4231869000106	2017-02	0
4607028000142	2016-11	0
47385869000165	2016-07	0
10421615000145	2017-01	0
13573257000184	2017-05	0
3778940000102	2017-01	0
20741789000149	2017-01	0
13623854000176	2016-07	0
7225903000110	2016-09	1
7015158000184	2017-03	0
19916157000190	2016-10	0
3970781000135	2016-09	0
17263514000132	2017-02	0
551563000178	2017-03	0
15378004000185	2017-02	0
15082333000184	2017-05	0
17279179000160	2016-09	0
3280917000185	2017-04	0
27027470000103	2016-11	0
19406654000148	2017-02	0
4101840000100	2017-02	0
9391922000141	2016-08	0
8347661000108	2017-06	0
5284923000136	2016-10	0
17248022000178	2017-01	1
23989682000102	2016-11	0
23114517000107	2017-04	0
20880528000100	2016-08	0
4071289000190	2017-05	0
7402104000171	2016-12	1
8642458000156	2016-09	0
234668000101	2016-12	0
23276390000122	2016-11	0
18483355000144	2016-08	0
19043428000140	2016-10	0
2192574000134	2017-03	0
26559855000140	2016-09	0
5006711000197	2016-07	0
10808229000100	2017-03	0
8139381000104	2016-11	1
14728017000174	2017-02	0
52147329000264	2016-09	0
7342285000198	2016-12	0
85156024000197	2017-04	1
11149872000132	2017-01	0
12787493000130	2017-03	0
21228809000145	2017-06	0
7562342000144	2016-09	0
1811916000194	2016-09	0
20873466000109	2017-02	0
19340604000105	2017-03	0
58208885000107	2016-08	0
23991016000109	2017-01	0
26686694000156	2016-08	1
73262859000142	2016-11	0
10460009000139	2017-01	0
19585576000196	2016-08	0
10471093000196	2017-02	0
21514725000178	2016-11	0
10828619000142	2017-05	0
17345613000163	2017-04	0
17204242000108	2016-08	0
10365626000155	2016-08	1
8251256000183	2017-01	1
7694381000103	2016-09	0
2378827000169	2016-10	0
6160529000159	2016-11	0
4407918000100	2017-03	0
22236212000105	2017-01	0
13210485000190	2016-10	1
7867999000110	2017-04	0
22211248000134	2016-11	0
14117173000107	2016-11	0
8998620000173	2017-03	0
8869493000102	2017-05	0
18187777000172	2017-05	1
3653778000198	2016-07	0
8978083000108	2016-08	1
7368268000120	2017-03	0
54175195000130	2016-08	0
20977975000181	2016-07	1
17044325000179	2016-11	0
17673686000184	2016-09	0
9383181000157	2016-10	0
12973611000103	2017-05	0
26023832000117	2017-01	0
6065005000189	2016-11	0
8877259000127	2016-11	0
15599637000113	2017-04	0
24226161000166	2017-02	0
20673324000106	2016-11	0
4802279000188	2016-10	0
58031790000152	2016-09	0
1637089000164	2017-06	1
14865462000186	2017-01	1
26222085000146	2016-08	0
11846693000154	2017-05	1
3049777000139	2017-04	0
3665523000145	2016-11	0
17140778000107	2016-09	1
11510305000160	2017-05	0
18711201000162	2017-05	0
3799975000110	2017-06	0
4618129000119	2016-11	0
10782113000140	2016-08	1
27239897000167	2017-02	1
12502299000161	2016-09	0
3536050000186	2017-04	0
25112028000141	2016-11	0
11002502000178	2016-09	1
18817097000195	2016-10	0
13698518000192	2017-05	1
10680961000148	2016-11	0
5319155000109	2016-07	0
15642266000105	2016-11	0
19542178000192	2016-08	0
13595535000102	2016-10	0
9039079000139	2017-01	0
67406116000104	2017-04	0
8625914000150	2016-07	0
20681553000164	2016-10	0
10766676000144	2017-01	0
20391004000155	2016-09	1
9204137000132	2016-08	0
17634822000127	2016-10	0
96199542000104	2017-05	0
50908029000144	2016-10	0
26661882000120	2017-04	0
71455075000105	2016-09	0
19044846000151	2017-02	0
26335074000172	2016-11	0
26584308000115	2016-08	0
19704223000168	2016-09	0
19056914000100	2017-01	1
24692735000191	2016-08	0
67558866000193	2017-01	0
20823870000178	2016-11	0
1309118000169	2016-07	0
61508800000102	2016-08	0
18098464000148	2017-05	0
19496008000119	2016-07	0
14155391000128	2017-02	0
10302192000144	2017-05	0
26129708000130	2017-02	0
21243889000108	2017-04	0
4162876000195	2017-05	0
8405864000103	2017-01	0
9131493000173	2016-09	0
13706814000198	2017-02	0
14106252000104	2017-04	0
4685515000123	2017-02	0
10709148000153	2016-12	0
16958835000199	2017-04	1
16712298000100	2017-01	0
13689314000195	2017-02	0
69200715000194	2017-04	0
7354748000131	2016-08	0
24020876000168	2017-05	1
33568171000170	2017-04	0
5624989000128	2016-11	0
678076000170	2016-12	0
61806154000160	2016-07	0
16882994000157	2017-02	0
7158073000155	2017-03	0
4290622000152	2017-06	1
8369045000140	2016-11	1
12308391000195	2016-11	0
76511500000150	2016-11	0
12116631000150	2016-09	1
3751209000185	2017-04	0
17495480000101	2016-12	0
12272541000158	2016-11	0
17739478000130	2016-09	0
3272027000121	2016-12	0
